time	EP0	EQ	EP*	[PC]	[PC+]	[Q]	[Q-]	[PC*]	EQh	lambda	Ilamp	Abscoef	k2	Gdiff
1e+08	1.35	-0.45	0.1	1	5.06173e-10	1	5.06173e-10	5.076e-10	0.0999277	54392	0.0564	1	1e+08	16000
1e+08	1.35	-0.45	0.15	1	1.91298e-10	1	1.91298e-10	5.076e-10	0.124928	54392	0.0564	1	1e+08	16000
1e+08	1.35	-0.45	0.2	1	7.22976e-11	1	7.22976e-11	5.076e-10	0.149928	54392	0.0564	1	1e+08	16000
1e+08	1.35	-0.45	0.25	1	2.73235e-11	1	2.73235e-11	5.076e-10	0.174928	54392	0.0564	1	1e+08	16000
1e+08	1.35	-0.45	0.3	1	1.03264e-11	1	1.03264e-11	5.076e-10	0.199928	54392	0.0564	1	1e+08	16000
1e+08	1.35	-0.45	0.35	1	3.90267e-12	1	3.90267e-12	5.076e-10	0.224928	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.65	1	1.20827e-09	1	1.20827e-09	5.076e-10	0.0775734	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.6	1	9.19643e-09	1	9.19643e-09	5.076e-10	0.0254271	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.55	1	3.60953e-08	1	3.60953e-08	5.076e-10	-0.00970361	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.5	1	1.33012e-07	1	1.33012e-07	5.076e-10	-0.0432139	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.45	1	4.69452e-07	1	4.69452e-07	5.076e-10	-0.0756155	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.4	0.999998	1.5869e-06	0.999998	1.5869e-06	5.076e-10	-0.106908	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.35	0.999995	5.13768e-06	0.999995	5.13768e-06	5.07599e-10	-0.137093	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.3	0.999984	1.59309e-05	0.999984	1.59309e-05	5.07598e-10	-0.166168	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.25	0.999953	4.73118e-05	0.999953	4.73118e-05	5.07594e-10	-0.194135	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.2	0.999865	0.000134568	0.999865	0.000134568	5.07582e-10	-0.220994	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.15	0.999633	0.000366549	0.999633	0.000366549	5.07546e-10	-0.246746	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.1	0.999044	0.000956027	0.999044	0.000956027	5.07431e-10	-0.271391	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2.05	0.997614	0.00238646	0.997614	0.00238646	5.07009e-10	-0.294931	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-2	0.994307	0.00569268	0.994307	0.00569268	5.05262e-10	-0.317353	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.95	0.987095	0.012905	0.987095	0.012905	4.97706e-10	-0.338567	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.9	0.972742	0.0272575	0.972742	0.0272575	4.67396e-10	-0.358154	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.85	0.949327	0.0506728	0.949327	0.0506728	3.743e-10	-0.374711	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.8	0.924044	0.0759561	0.924044	0.0759561	2.12997e-10	-0.385804	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.75	0.90868	0.0913205	0.90868	0.0913205	8.41404e-11	-0.390968	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.7	0.902746	0.0972537	0.902746	0.0972537	2.81413e-11	-0.392754	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.65	0.900835	0.0991647	0.900835	0.0991647	9.36409e-12	-0.393308	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.6	0.90045	0.0995496	0.90045	0.0995496	5.5381e-12	-0.393419	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.55	0.90045	0.0995496	0.90045	0.0995496	5.5381e-12	-0.393419	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.5	0.90045	0.0995496	0.90045	0.0995496	5.5381e-12	-0.393419	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.45	0.90045	0.0995496	0.90045	0.0995496	5.5381e-12	-0.393419	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.4	0.90045	0.0995496	0.90045	0.0995496	5.5381e-12	-0.393419	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.35	0.90045	0.0995496	0.90045	0.0995496	5.53811e-12	-0.393419	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.3	0.900451	0.0995494	0.900451	0.0995494	5.53813e-12	-0.393419	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.25	0.900452	0.0995482	0.900452	0.0995482	5.53826e-12	-0.393418	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.2	0.900461	0.0995393	0.900461	0.0995393	5.5392e-12	-0.393416	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.15	0.900523	0.0994774	0.900523	0.0994774	5.54579e-12	-0.393398	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.1	0.900953	0.0990472	0.900953	0.0990472	5.5914e-12	-0.393274	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1.05	0.903816	0.0961842	0.903816	0.0961842	5.88869e-12	-0.392439	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-1	0.918661	0.0813395	0.918661	0.0813395	7.25917e-12	-0.387714	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.95	0.952929	0.0470715	0.952929	0.0470715	9.3869e-12	-0.37272	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.9	0.980172	0.0198283	0.980172	0.0198283	1.0126e-11	-0.349783	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.85	0.992366	0.00763449	0.992366	0.00763449	1.02035e-11	-0.324944	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.8	0.997106	0.00289432	0.997106	0.00289432	1.01932e-11	-0.299901	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.75	0.998906	0.00109451	0.998906	0.00109451	1.01834e-11	-0.27487	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.7	0.999586	0.00041371	0.999586	0.00041371	1.01789e-11	-0.249857	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.65	0.999844	0.000156361	0.999844	0.000156361	1.01771e-11	-0.224851	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.6	0.999941	5.90944e-05	0.999941	5.90944e-05	1.01764e-11	-0.199849	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.55	0.999978	2.23337e-05	0.999978	2.23337e-05	1.01761e-11	-0.174848	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.5	0.999992	8.44062e-06	0.999992	8.44062e-06	1.0176e-11	-0.149848	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.45	0.999997	3.18997e-06	0.999997	3.18997e-06	1.0176e-11	-0.124848	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.4	0.999997	3.01383e-06	0.999997	3.01383e-06	6.35935e-11	-0.123388	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.35	0.999998	2.27703e-06	0.999998	2.27703e-06	2.5415e-10	-0.116186	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.3	0.999999	1.13784e-06	0.999999	1.13784e-06	4.44313e-10	-0.0983617	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.25	1	4.55027e-07	1	4.55027e-07	4.97479e-10	-0.0748136	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.2	1	1.73458e-07	1	1.73458e-07	5.06129e-10	-0.0500351	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.15	1	6.56366e-08	1	6.56366e-08	5.07389e-10	-0.025067	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.1	1	2.48105e-08	1	2.48105e-08	5.0757e-10	-7.15851e-05	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	-0.05	1	9.3769e-09	1	9.3769e-09	5.07596e-10	0.0249278	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	0	1	3.54383e-09	1	3.54383e-09	5.07599e-10	0.0499277	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	0.05	1	1.33933e-09	1	1.33933e-09	5.076e-10	0.0749277	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	0.1	1	5.06173e-10	1	5.06173e-10	5.076e-10	0.0999277	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	0.15	1	1.91298e-10	1	1.91298e-10	5.076e-10	0.124928	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	0.2	1	7.22976e-11	1	7.22976e-11	5.076e-10	0.149928	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	0.25	1	2.73235e-11	1	2.73235e-11	5.076e-10	0.174928	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	0.3	1	1.03264e-11	1	1.03264e-11	5.076e-10	0.199928	54392	0.0564	1	1e+08	16000
1e+08	1.4	-0.45	0.35	1	3.90267e-12	1	3.90267e-12	5.076e-10	0.224928	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2.6	1	1.83747e-08	1	1.83747e-08	5.076e-10	0.00764377	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2.55	1	1.112e-07	1	1.112e-07	5.076e-10	-0.0386121	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2.5	1	4.12448e-07	1	4.12448e-07	5.076e-10	-0.0722894	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2.45	0.999999	1.45569e-06	0.999999	1.45569e-06	5.076e-10	-0.104691	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2.4	0.999995	4.92069e-06	0.999995	4.92069e-06	5.07599e-10	-0.135984	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2.35	0.999984	1.59309e-05	0.999984	1.59309e-05	5.07598e-10	-0.166168	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2.3	0.999951	4.93981e-05	0.999951	4.93981e-05	5.07594e-10	-0.195244	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2.25	0.999853	0.000146697	0.999853	0.000146697	5.07581e-10	-0.223212	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2.2	0.999583	0.000417198	0.999583	0.000417198	5.07545e-10	-0.250072	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2.15	0.998864	0.00113606	0.998864	0.00113606	5.07446e-10	-0.275829	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2.1	0.997039	0.00296074	0.997039	0.00296074	5.07169e-10	-0.300486	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2.05	0.992623	0.00737669	0.992623	0.00737669	5.06355e-10	-0.324054	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-2	0.98248	0.0175197	0.98248	0.0175197	5.03708e-10	-0.346542	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.95	0.960657	0.0393426	0.960657	0.0393426	4.94333e-10	-0.367904	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.9	0.918365	0.0816349	0.918365	0.0816349	4.61839e-10	-0.387815	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.85	0.851633	0.148367	0.851633	0.148367	3.72005e-10	-0.405103	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.8	0.779453	0.220547	0.779453	0.220547	2.21411e-10	-0.417564	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.75	0.732415	0.267585	0.732415	0.267585	9.32155e-11	-0.42413	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.7	0.712689	0.287311	0.712689	0.287311	3.23555e-11	-0.426659	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.65	0.706047	0.293953	0.706047	0.293953	1.09185e-11	-0.427487	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.6	0.704689	0.295311	0.704689	0.295311	6.47663e-12	-0.427654	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.55	0.704689	0.295311	0.704689	0.295311	6.47663e-12	-0.427654	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.5	0.704689	0.295311	0.704689	0.295311	6.47663e-12	-0.427654	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.45	0.704689	0.295311	0.704689	0.295311	6.47663e-12	-0.427654	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.4	0.704689	0.295311	0.704689	0.295311	6.47663e-12	-0.427654	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.35	0.70469	0.29531	0.70469	0.29531	6.47666e-12	-0.427654	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.3	0.704694	0.295306	0.704694	0.295306	6.47686e-12	-0.427654	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.25	0.704728	0.295272	0.704728	0.295272	6.47824e-12	-0.42765	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.2	0.704965	0.295035	0.704965	0.295035	6.48792e-12	-0.42762	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.15	0.706606	0.293394	0.706606	0.293394	6.55461e-12	-0.427417	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.1	0.717371	0.282629	0.717371	0.282629	6.97402e-12	-0.426068	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1.05	0.769397	0.230603	0.769397	0.230603	8.6e-12	-0.419043	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-1	0.873295	0.126705	0.873295	0.126705	1.02412e-11	-0.400403	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.95	0.947516	0.052484	0.947516	0.052484	1.04256e-11	-0.375663	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.9	0.97982	0.0201803	0.97982	0.0201803	1.03051e-11	-0.350244	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.85	0.992346	0.0076541	0.992346	0.0076541	1.02296e-11	-0.32501	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.8	0.997105	0.00289539	0.997105	0.00289539	1.01969e-11	-0.299911	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.75	0.998905	0.00109457	0.998905	0.00109457	1.01839e-11	-0.274872	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.7	0.999586	0.000413713	0.999586	0.000413713	1.0179e-11	-0.249857	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.65	0.999844	0.000156361	0.999844	0.000156361	1.01771e-11	-0.224851	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.6	0.999941	5.90944e-05	0.999941	5.90944e-05	1.01764e-11	-0.199849	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.55	0.999978	2.23337e-05	0.999978	2.23337e-05	1.01761e-11	-0.174848	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.5	0.999992	8.44062e-06	0.999992	8.44062e-06	1.0176e-11	-0.149848	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.45	0.999997	3.18997e-06	0.999997	3.18997e-06	1.0176e-11	-0.124848	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.4	0.999997	3.01383e-06	0.999997	3.01383e-06	6.35935e-11	-0.123388	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.35	0.999998	2.27703e-06	0.999998	2.27703e-06	2.5415e-10	-0.116186	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.3	0.999999	1.13784e-06	0.999999	1.13784e-06	4.44313e-10	-0.0983617	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.25	1	4.55027e-07	1	4.55027e-07	4.97479e-10	-0.0748136	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.2	1	1.73458e-07	1	1.73458e-07	5.06129e-10	-0.0500351	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.15	1	6.56366e-08	1	6.56366e-08	5.07389e-10	-0.025067	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.1	1	2.48105e-08	1	2.48105e-08	5.0757e-10	-7.15851e-05	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	-0.05	1	9.3769e-09	1	9.3769e-09	5.07596e-10	0.0249278	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	0	1	3.54383e-09	1	3.54383e-09	5.07599e-10	0.0499277	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	0.05	1	1.33933e-09	1	1.33933e-09	5.076e-10	0.0749277	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	0.1	1	5.06173e-10	1	5.06173e-10	5.076e-10	0.0999277	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	0.15	1	1.91298e-10	1	1.91298e-10	5.076e-10	0.124928	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	0.2	1	7.22976e-11	1	7.22976e-11	5.076e-10	0.149928	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	0.25	1	2.73235e-11	1	2.73235e-11	5.076e-10	0.174928	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	0.3	1	1.03264e-11	1	1.03264e-11	5.076e-10	0.199928	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	0.35	1	3.90267e-12	1	3.90267e-12	5.076e-10	0.224928	54392	0.0564	1	1e+08	16000
1e+08	1.45	-0.45	0.4	1	1.47494e-12	1	1.47494e-12	5.076e-10	0.249928	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-2.55	1	2.56775e-07	1	2.56775e-07	5.076e-10	-0.0601135	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-2.5	0.999999	1.33139e-06	0.999999	1.33139e-06	5.076e-10	-0.102398	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-2.45	0.999995	4.71287e-06	0.999995	4.71287e-06	5.07599e-10	-0.134875	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-2.4	0.999984	1.59309e-05	0.999984	1.59309e-05	5.07598e-10	-0.166168	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-2.35	0.999948	5.15763e-05	0.999948	5.15763e-05	5.07593e-10	-0.196353	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-2.3	0.99984	0.000159918	0.99984	0.000159918	5.07579e-10	-0.225429	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-2.25	0.999525	0.000474842	0.999525	0.000474842	5.07538e-10	-0.253399	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-2.2	0.99865	0.00134991	0.99865	0.00134991	5.07424e-10	-0.280265	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-2.15	0.996328	0.00367218	0.996328	0.00367218	5.07115e-10	-0.306037	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-2.1	0.990454	0.00954569	0.990454	0.00954569	5.06302e-10	-0.330733	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-2.05	0.976365	0.023635	0.976365	0.023635	5.04173e-10	-0.354395	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-2	0.944672	0.0553277	0.944672	0.0553277	4.98443e-10	-0.377096	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.95	0.879586	0.120414	0.879586	0.120414	4.82502e-10	-0.39891	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.9	0.764615	0.235385	0.764615	0.235385	4.39979e-10	-0.41973	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.85	0.607055	0.392945	0.607055	0.392945	3.49243e-10	-0.438825	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.8	0.454903	0.545097	0.454903	0.545097	2.21095e-10	-0.454647	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.75	0.352137	0.647863	0.352137	0.647863	1.08428e-10	-0.465664	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.7	0.300862	0.699138	0.300862	0.699138	4.32976e-11	-0.471664	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.65	0.280536	0.719464	0.280536	0.719464	1.57049e-11	-0.474197	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.6	0.276053	0.723947	0.276053	0.723947	9.4792e-12	-0.474771	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.55	0.276053	0.723947	0.276053	0.723947	9.4792e-12	-0.474771	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.5	0.276053	0.723947	0.276053	0.723947	9.4792e-12	-0.474771	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.45	0.276053	0.723947	0.276053	0.723947	9.47921e-12	-0.474771	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.4	0.276054	0.723946	0.276054	0.723946	9.47927e-12	-0.474771	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.35	0.276064	0.723936	0.276064	0.723936	9.47966e-12	-0.474769	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.3	0.276134	0.723866	0.276134	0.723866	9.48243e-12	-0.47476	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.25	0.27662	0.72338	0.27662	0.72338	9.50173e-12	-0.474698	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.2	0.279995	0.720005	0.279995	0.720005	9.63319e-12	-0.474266	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.15	0.302431	0.697569	0.302431	0.697569	1.03998e-11	-0.471473	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.1	0.417795	0.582205	0.417795	0.582205	1.24052e-11	-0.458526	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1.05	0.672008	0.327992	0.672008	0.327992	1.23405e-11	-0.431571	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-1	0.86254	0.13746	0.86254	0.13746	1.11667e-11	-0.402814	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.95	0.946833	0.0531675	0.946833	0.0531675	1.05653e-11	-0.376014	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.9	0.979782	0.0202183	0.979782	0.0202183	1.03246e-11	-0.350294	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.85	0.992344	0.00765617	0.992344	0.00765617	1.02323e-11	-0.325017	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.8	0.997105	0.0028955	0.997105	0.0028955	1.01973e-11	-0.299912	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.75	0.998905	0.00109458	0.998905	0.00109458	1.0184e-11	-0.274872	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.7	0.999586	0.000413713	0.999586	0.000413713	1.0179e-11	-0.249857	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.65	0.999844	0.000156361	0.999844	0.000156361	1.01771e-11	-0.224851	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.6	0.999941	5.90944e-05	0.999941	5.90944e-05	1.01764e-11	-0.199849	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.55	0.999978	2.23337e-05	0.999978	2.23337e-05	1.01761e-11	-0.174848	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.5	0.999992	8.44062e-06	0.999992	8.44062e-06	1.0176e-11	-0.149848	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.45	0.999997	3.18997e-06	0.999997	3.18997e-06	1.0176e-11	-0.124848	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.4	0.999997	3.01383e-06	0.999997	3.01383e-06	6.35935e-11	-0.123388	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.35	0.999998	2.27703e-06	0.999998	2.27703e-06	2.5415e-10	-0.116186	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.3	0.999999	1.13784e-06	0.999999	1.13784e-06	4.44313e-10	-0.0983617	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.25	1	4.55027e-07	1	4.55027e-07	4.97479e-10	-0.0748136	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.2	1	1.73458e-07	1	1.73458e-07	5.06129e-10	-0.0500351	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.15	1	6.56366e-08	1	6.56366e-08	5.07389e-10	-0.025067	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.1	1	2.48105e-08	1	2.48105e-08	5.0757e-10	-7.15851e-05	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	-0.05	1	9.3769e-09	1	9.3769e-09	5.07596e-10	0.0249278	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	0	1	3.54383e-09	1	3.54383e-09	5.07599e-10	0.0499277	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	0.05	1	1.33933e-09	1	1.33933e-09	5.076e-10	0.0749277	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	0.1	1	5.06173e-10	1	5.06173e-10	5.076e-10	0.0999277	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	0.15	1	1.91298e-10	1	1.91298e-10	5.076e-10	0.124928	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	0.2	1	7.22976e-11	1	7.22976e-11	5.076e-10	0.149928	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	0.25	1	2.73235e-11	1	2.73235e-11	5.076e-10	0.174928	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	0.3	1	1.03264e-11	1	1.03264e-11	5.076e-10	0.199928	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	0.35	1	3.90267e-12	1	3.90267e-12	5.076e-10	0.224928	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	0.4	1	1.47494e-12	1	1.47494e-12	5.076e-10	0.249928	54392	0.0564	1	1e+08	16000
1e+08	1.5	-0.45	0.45	1	5.57425e-13	1	5.57425e-13	5.076e-10	0.274928	54392	0.0564	1	1e+08	16000
1e+08	1.55	-0.45	-2.55	1	3.13359e-07	1	3.13359e-07	5.076e-10	-0.06523	54392	0.0564	1	1e+08	16000
1e+08	1.55	-0.45	-2.5	0.999997	3.3678e-06	0.999997	3.3678e-06	5.076e-10	-0.126241	54392	0.0564	1	1e+08	16000
1e+08	1.55	-0.45	-2.45	0.999984	1.58957e-05	0.999984	1.58957e-05	5.07598e-10	-0.166111	54392	0.0564	1	1e+08	16000
